,Unnamed: 0,date_stolen,frame_colors,frame_model,id,is_stock_img,large_img,manufacturer_name,serial,stolen,stolen_location,thumb,title,year,stolen_zipcode,year_stolen
32181,32181,2015-07-31 06:00:00,"['Red', 'White']",Vigorelli,53289,False,https://files.bikeindex.org/uploads/Pu/30903/large___1.JPG,Bianchi,absent,True,"San Francisco,94123",https://files.bikeindex.org/uploads/Pu/30903/small___1.JPG,2005 Bianchi Vigorelli,2005.0,94123,2015
32188,32188,2015-07-31 06:00:00,['Purple'],Vita,53356,True,https://bikebook.s3.amazonaws.com/uploads/Fr/3354/65205,Specialized,WSBC60224949SI,True,"San Francisco,94107",https://bikebook.s3.amazonaws.com/uploads/Fr/3354/small_65205,2014 Specialized Vita,2014.0,94107,2015
32218,32218,2015-07-30 06:00:00,['Blue'],Vaya,53079,False,https://files.bikeindex.org/uploads/Pu/30688/large_IMG_0321.JPG,Salsa,M13053339,True,"San Francisco,94117",https://files.bikeindex.org/uploads/Pu/30688/small_IMG_0321.JPG,2014 Salsa Vaya,2014.0,94117,2015
32219,32219,2015-07-30 06:00:00,['Black'],Anthem-X,53075,False,https://files.bikeindex.org/uploads/Pu/30687/large_IMG_1468.JPG,Giant,absent,True,"San Francisco,94117",https://files.bikeindex.org/uploads/Pu/30687/small_IMG_1468.JPG,2012 Giant Anthem-X,2012.0,94117,2015
32223,32223,2015-07-30 06:00:00,"['Black', 'Green']",7.2 FX 20,53037,False,https://files.bikeindex.org/uploads/Pu/30630/large_Screen_Shot_2015-07-30_at_9.29.51_AM.png,Trek,WTU051C0733J,True,"San Francisco,94117",https://files.bikeindex.org/uploads/Pu/30630/small_Screen_Shot_2015-07-30_at_9.29.51_AM.png,Trek 7.2 FX 20,,94117,2015
32230,32230,2015-07-30 06:00:00,['Blue'],Fargo,53216,False,https://files.bikeindex.org/uploads/Pu/30823/large_leopard2.jpg,Salsa,absent,True,"San Francisco,94110",https://files.bikeindex.org/uploads/Pu/30823/small_leopard2.jpg,2013 Salsa Fargo,2013.0,94110,2015
32233,32233,2015-07-30 06:00:00,"['Black', 'Green']",Salvador,53236,False,https://files.bikeindex.org/uploads/Pu/30846/large_IMG_2897.JPG,Subrosa,SGC13051251,True,"San Diego,CA,92109",https://files.bikeindex.org/uploads/Pu/30846/small_IMG_2897.JPG,2014 Subrosa Salvador,2014.0,92109,2015
32245,32245,2015-07-29 06:00:00,"['Blue', 'Black']",Nirone,53287,False,https://files.bikeindex.org/uploads/Pu/30901/large_Screenshot_2015-07-31_21.04.15.png,Bianchi,absent,True,"San Francisco,94115",https://files.bikeindex.org/uploads/Pu/30901/small_Screenshot_2015-07-31_21.04.15.png,2007 Bianchi Nirone,2007.0,94115,2015
32254,32254,2015-07-29 06:00:00,['Teal'],Arc-c,53067,False,https://files.bikeindex.org/uploads/Pu/30673/large_1237762_614313628608244_1867402070_n.jpg,Yeti,absent,True,"San Francisco,94117",https://files.bikeindex.org/uploads/Pu/30673/small_1237762_614313628608244_1867402070_n.jpg,2013 Yeti Arc-c,2013.0,94117,2015
32268,32268,2015-07-28 19:10:23,['White'],Dutch Style ,52789,False,,PUBLIC bikes,absent,True,"San Francisco,95133",,PUBLIC bikes Dutch Style,,95133,2015
32279,32279,2015-07-28 06:00:00,['Brown'],Long Haul Trucker,53875,False,,Surly,absent,True,"San Francisco,94117",,Surly Long Haul Trucker,,94117,2015
32299,32299,2015-07-27 06:00:00,['Black'],Campus 101,44266,False,https://files.bikeindex.org/uploads/Pu/23726/large_007.JPG,Del Sol,05HAX5K0065,True,"Oakland,CA,94612",https://files.bikeindex.org/uploads/Pu/23726/small_007.JPG,2015 Del Sol Campus 101,2015.0,94612,2015
32307,32307,2015-07-27 06:00:00,"['Silver, gray or bare metal']",5010 CR,52790,False,https://files.bikeindex.org/uploads/Pu/30424/large_IMG_4989.JPG,Santa Cruz,absent,True,"Oakland,CA,94618",https://files.bikeindex.org/uploads/Pu/30424/small_IMG_4989.JPG,2014 Santa Cruz 5010 CR,2014.0,94618,2015
32314,32314,2015-07-27 06:00:00,['Black'],Manhattan,52778,False,https://files.bikeindex.org/uploads/Pu/30413/large_IMG_9072.JPG,KTM,D13F01945,True,"San Francisco,94107",https://files.bikeindex.org/uploads/Pu/30413/small_IMG_9072.JPG,2014 KTM Manhattan,2014.0,94107,2015
32316,32316,2015-07-27 06:00:00,['White'],Sprint,52749,False,https://files.bikeindex.org/uploads/Pu/30381/large_sprint_xii_white_2100_1.jpg,Motobecane,absent,True,"San Francisco,94103",https://files.bikeindex.org/uploads/Pu/30381/small_sprint_xii_white_2100_1.jpg,2014 Motobecane Sprint,2014.0,94103,2015
32326,32326,2015-07-26 06:00:00,"['White', 'Teal']",Via Nirone,52683,False,,Bianchi,absent,True,"San Francisco,94123",,Bianchi Via Nirone,,94123,2015
32332,32332,2015-07-26 06:00:00,['Black'],ajax,52707,False,https://files.bikeindex.org/uploads/Pu/30333/large_CK78bcOVEAMmrn9.jpg,Spot,A209068066,True,"San Francisco,94102",https://files.bikeindex.org/uploads/Pu/30333/small_CK78bcOVEAMmrn9.jpg,2014 Spot ajax,2014.0,94102,2015
32337,32337,2015-07-26 06:00:00,['White'],Z95,52419,False,https://files.bikeindex.org/uploads/Pu/30083/large_IMG_8973.jpg,Felt,F1203K0545,True,"San Francisco,94122",https://files.bikeindex.org/uploads/Pu/30083/small_IMG_8973.jpg,2012 Felt Z95,2012.0,94122,2015
32357,32357,2015-07-25 06:00:00,['Green'],Liv Alight 3,52712,False,https://files.bikeindex.org/uploads/Pu/30341/large_Alight-3_Green_gateway.jpg,Giant,CZAD9384,True,"San Francisco,94105",https://files.bikeindex.org/uploads/Pu/30341/small_Alight-3_Green_gateway.jpg,2015 Giant Liv Alight 3,2015.0,94105,2015
32361,32361,2015-07-25 06:00:00,"['Silver, gray or bare metal', 'Black']",BobCat Trail,52841,False,https://files.bikeindex.org/uploads/Pu/30461/large_image3.JPG,Marin Bikes,C426CGE001,True,"San Francisco,94117",https://files.bikeindex.org/uploads/Pu/30461/small_image3.JPG,2005 Marin Bikes BobCat Trail,2005.0,94117,2015
32362,32362,2015-07-25 06:00:00,['White'],Americano,346600,False,https://files.bikeindex.org/uploads/Pu/92291/large_DS_Bike.jpg,Scattante,00785749787930,True,"San Francisco,CA,94105",https://files.bikeindex.org/uploads/Pu/92291/small_DS_Bike.jpg,2011 Scattante Americano,2011.0,94105,2015
32363,32363,2015-07-25 06:00:00,"['White', 'Purple']",Dolce Sport,52531,False,https://files.bikeindex.org/uploads/Pu/30267/large_IMG_0152.JPG,Specialized,absent,True,"San Francisco,CA,94123",https://files.bikeindex.org/uploads/Pu/30267/small_IMG_0152.JPG,Specialized Dolce Sport,,94123,2015
32372,32372,2015-07-25 06:00:00,['Black'],Revenio,52628,False,https://files.bikeindex.org/uploads/Pu/30244/large_884324_395678033862359_189647729_o_zps8af50a89.jpg,Raleigh,U131K09039,True,"San Francisco,CA,94103",https://files.bikeindex.org/uploads/Pu/30244/small_884324_395678033862359_189647729_o_zps8af50a89.jpg,2013 Raleigh Revenio,2013.0,94103,2015
32379,32379,2015-07-25 06:00:00,['Black'],Escape 3,52708,False,https://files.bikeindex.org/uploads/Pu/30334/large_Escape-3-Charcoal.jpg,Giant,CIAC8775,True,"San Francisco,94105",https://files.bikeindex.org/uploads/Pu/30334/small_Escape-3-Charcoal.jpg,2015 Giant Escape 3,2015.0,94105,2015
32394,32394,2015-07-24 06:00:00,"['Blue', 'White']",Kula 24,52587,False,https://files.bikeindex.org/uploads/Pu/30299/large_IMG_0631.jpg,Kona,F1102K075,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/30299/small_IMG_0631.jpg,2012 Kona Kula 24,2012.0,,2015
32398,32398,2015-07-24 06:00:00,"['Pink', 'White']",Makena 20,52590,False,https://files.bikeindex.org/uploads/Pu/30297/large_IMG_0637.jpg,Kona,absent,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/30297/small_IMG_0637.jpg,2012 Kona Makena 20,2012.0,,2015
32401,32401,2015-07-24 06:00:00,"['Pink', 'White']",Makena 20,52590,False,https://files.bikeindex.org/uploads/Pu/30297/large_IMG_0637.jpg,Kona,absent,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/30297/small_IMG_0637.jpg,2012 Kona Makena 20,2012.0,,2015
32405,32405,2015-07-24 06:00:00,"['Silver, gray or bare metal']",Titanium,52559,False,https://files.bikeindex.org/uploads/Pu/30298/large_2009_Oct_20_0067.jpg,Keith Bontrager,absent,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/30298/small_2009_Oct_20_0067.jpg,1997 Keith Bontrager Titanium,1997.0,,2015
32409,32409,2015-07-24 06:00:00,"['Silver, gray or bare metal', 'Red']",Superlight,52582,False,https://files.bikeindex.org/uploads/Pu/30197/large_SC_Superlight.JPG,Santa Cruz,1KZBH02891,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/30197/small_SC_Superlight.JPG,2000 Santa Cruz Superlight,2000.0,,2015
32423,32423,2015-07-23 06:00:00,['Red'],ULTRA SPORT 1.0,52151,True,https://bikebook.s3.amazonaws.com/uploads/Fr/5963/13-ultra-sport-1-m-red-10001.jpg,KHS Bicycles,absent,True,"San Francisco,94118",https://bikebook.s3.amazonaws.com/uploads/Fr/5963/small_13-ultra-sport-1-m-red-10001.jpg,2013 KHS Bicycles ULTRA SPORT 1.0,2013.0,94118,2015
32430,32430,2015-07-23 06:00:00,['Green'],Detour 3.0,53305,False,,Raleigh,absent,True,"San Jose,CA,95110",,2013 Raleigh Detour 3.0,2013.0,95110,2015
32433,32433,2015-07-23 06:00:00,"['Silver, gray or bare metal']",Crawler,52143,False,,Origin8,B13060130,True,"San Francisco,94118",,2014 Origin8 Crawler,2014.0,94118,2015
32452,32452,2015-07-22 06:00:00,"['Teal', 'White']",Verve 2,52158,False,https://files.bikeindex.org/uploads/Pu/29846/large_image.jpg,Trek,WTU349C9534H,True,"San Diego,CA,92109",https://files.bikeindex.org/uploads/Pu/29846/small_image.jpg,2014 Trek Verve 2,2014.0,92109,2015
32454,32454,2015-07-22 06:00:00,"['Black', 'Silver, gray or bare metal']",Sirrus Sport,52371,False,https://files.bikeindex.org/uploads/Pu/30047/large_80914-61_SIR_SPORT_CHAR_BLK_HYP_2.jpg,Specialized,WSBC602346858J,True,"San Francisco,94107",https://files.bikeindex.org/uploads/Pu/30047/small_80914-61_SIR_SPORT_CHAR_BLK_HYP_2.jpg,2015 Specialized Sirrus Sport,2015.0,94107,2015
32467,32467,2015-07-22 06:00:00,['Red'],Hybrid,52183,False,,Trek,WL0073000,True,"San Francisco,94107",,2000 Trek Hybrid,2000.0,94107,2015
32488,32488,2015-07-21 06:00:00,['Red'],Ventura Sport,51884,False,https://files.bikeindex.org/uploads/Pu/29597/large_2014-01-29_13.39.43.jpg,Jamis,absent,True,"San Francisco,CA,94109",https://files.bikeindex.org/uploads/Pu/29597/small_2014-01-29_13.39.43.jpg,Jamis Ventura Sport,,94109,2015
32499,32499,2015-07-21 06:00:00,"['Black', 'Red']",Crosstrail Sport Disc brake,51981,False,,Specialized,WSBC606135316J,True,"San Jose,CA,95134",,2015 Specialized Crosstrail Sport Disc brake,2015.0,95134,2015
32508,32508,2015-07-20 06:00:00,['Green'],,51992,False,https://files.bikeindex.org/uploads/Pu/29680/large_imageedit_2_9132240150.jpg,OHM,A0000250,True,"San Francisco,CA,94102",https://files.bikeindex.org/uploads/Pu/29680/small_imageedit_2_9132240150.jpg,2013 OHM,2013.0,94102,2015
32514,32514,2015-07-20 06:00:00,['White'],transeo 2.0,51897,False,https://files.bikeindex.org/uploads/Pu/29610/large_31-3076-WHI-SIDE.JPG,GT Bicycles,CM15B524234,True,"Santa Clara,CA,95051",https://files.bikeindex.org/uploads/Pu/29610/small_31-3076-WHI-SIDE.JPG,2015 GT Bicycles transeo 2.0,2015.0,95051,2015
32517,32517,2015-07-20 06:00:00,['Green'],urban se,51771,False,,OHM,a0000254,True,"San Francisco,CA,94114",,OHM urban se,,94114,2015
32519,32519,2015-07-20 06:00:00,['Green'],,87138,False,,Nashbar,NB120527,True,"San Francisco,CA,94103",,Nashbar,,94103,2015
32523,32523,2015-07-20 06:00:00,['Black'],Tarmac Comp,51790,False,https://files.bikeindex.org/uploads/Pu/29485/large_Screen_Shot_2015-07-20_at_11.58.43_AM.png,Specialized,wsbc604898013j1,True,"San Francisco,94110",https://files.bikeindex.org/uploads/Pu/29485/small_Screen_Shot_2015-07-20_at_11.58.43_AM.png,2015 Specialized Tarmac Comp,2015.0,94110,2015
32544,32544,2015-07-18 06:00:00,"['Teal', 'White']",Carema,51669,False,https://files.bikeindex.org/uploads/Pu/29389/large_Novara_Carema_front.jpg,Novara,U138K05058,True,"San Francisco,94103",https://files.bikeindex.org/uploads/Pu/29389/small_Novara_Carema_front.jpg,2014 Novara Carema,2014.0,94103,2015
32548,32548,2015-07-18 06:00:00,"['Silver, gray or bare metal', 'White', 'Black']",Defy Composite 2 Lrg,51672,False,https://files.bikeindex.org/uploads/Pu/29391/large_Defy_Composite_2_compact.jpg,Giant,G53Z2137,True,"San Francisco,94104",https://files.bikeindex.org/uploads/Pu/29391/small_Defy_Composite_2_compact.jpg,2014 Giant Defy Composite 2 Lrg,2014.0,94104,2015
32566,32566,2015-07-17 06:00:00,['Blue'],,67045,False,https://files.bikeindex.org/uploads/Pu/44886/large_blue_lobster.jpg,Rock Lobster,absent,True,"Stanford,CA,94305",https://files.bikeindex.org/uploads/Pu/44886/small_blue_lobster.jpg,Rock Lobster,,94305,2015
32568,32568,2015-07-17 06:00:00,['Black'],SE,51526,False,https://files.bikeindex.org/uploads/Pu/29309/large_IMG_7554.JPG,SE Bikes,absent,True,"San Francisco,94104",https://files.bikeindex.org/uploads/Pu/29309/small_IMG_7554.JPG,SE Bikes SE,,94104,2015
32573,32573,2015-07-17 06:00:00,['Black'],Synapse 6 Tiagra,51535,False,https://files.bikeindex.org/uploads/Pu/29315/large_b4165133-00b6-454a-8436-ec603d3da270.jpg,Cannondale,absent,True,"San Francisco,94103",https://files.bikeindex.org/uploads/Pu/29315/small_b4165133-00b6-454a-8436-ec603d3da270.jpg,2014 Cannondale Synapse 6 Tiagra,2014.0,94103,2015
32576,32576,2015-07-17 06:00:00,"['Black', 'Red']",Epic (with other parts),53191,False,,Specialized,absent,True,"San Francisco,94102",,Specialized Epic (with other parts),,94102,2015
32578,32578,2015-07-17 06:00:00,['Blue'],F600,51550,False,,Cannondale,absent,True,"San Francisco,CA,94118",,2005 Cannondale F600,2005.0,94118,2015
32587,32587,2015-07-16 06:00:00,['Black'],Black Lightning,51412,False,https://files.bikeindex.org/uploads/Pu/29178/large_IMG_2041.JPG,Cannondale,absent,True,"San Francisco,94103",https://files.bikeindex.org/uploads/Pu/29178/small_IMG_2041.JPG,1993 Cannondale Black Lightning,1993.0,94103,2015
32589,32589,2015-07-16 06:00:00,['Red'],"MIAMI Citizen Bike 20"" 6-speed Folding Bike",51485,False,https://files.bikeindex.org/uploads/Pu/29277/large_image1-4.JPG,Citizen Bike,A301310240,True,"Mountain View,CA,94041",https://files.bikeindex.org/uploads/Pu/29277/small_image1-4.JPG,"Citizen Bike MIAMI Citizen Bike 20"" 6-speed Folding Bike",,94041,2015
32607,32607,2015-07-16 06:00:00,['Orange'],Tour de France,51451,False,https://files.bikeindex.org/uploads/Pu/29224/large_CKDHUqYUkAAwCgr.jpg,Gitane,absent,True,"San Francisco,94114",https://files.bikeindex.org/uploads/Pu/29224/small_CKDHUqYUkAAwCgr.jpg,Gitane Tour de France,,94114,2015
32628,32628,2015-07-15 06:00:00,['Blue'],URBAN XPRESS,51431,True,https://bikebook.s3.amazonaws.com/uploads/Fr/6047/13-urban-xpress-m-blue-1000.jpg,KHS Bicycles,U12001480,True,"San Francisco,94121",https://bikebook.s3.amazonaws.com/uploads/Fr/6047/small_13-urban-xpress-m-blue-1000.jpg,2013 KHS Bicycles URBAN XPRESS,2013.0,94121,2015
32631,32631,2015-07-15 06:00:00,['Blue'],7.5 FX ,51401,True,https://bikebook.s3.amazonaws.com/uploads/Fr/872/75fx_platinum.jpg,Trek,wtu310c0275f,True,"Mountain View,CA,94040",https://bikebook.s3.amazonaws.com/uploads/Fr/872/small_75fx_platinum.jpg,2011 Trek 7.5 FX,2011.0,94040,2015
32633,32633,2015-07-15 06:00:00,"['White', 'Teal', 'Silver, gray or bare metal']",7.3 fx,51311,False,https://files.bikeindex.org/uploads/Pu/29106/large_Products78091-1000x1000-292773.jpg,Trek,WTU024C0253J,True,"San Francisco,CA,94102",https://files.bikeindex.org/uploads/Pu/29106/small_Products78091-1000x1000-292773.jpg,2014 Trek 7.3 fx,2014.0,94102,2015
32670,32670,2015-07-14 06:00:00,['Black'],Long Haul Trucker,54418,True,https://bikebook.s3.amazonaws.com/uploads/Fr/9860/lht_sv_930x390.jpg,Surly,M12062997,True,"Oakland,CA,94607",https://bikebook.s3.amazonaws.com/uploads/Fr/9860/small_lht_sv_930x390.jpg,2012 Surly Long Haul Trucker,2012.0,94607,2015
32676,32676,2015-07-14 06:00:00,"['Silver, gray or bare metal']",7.4 FX,51199,False,https://files.bikeindex.org/uploads/Pu/28997/large_trek74.jpg,Trek,WTU353C6666G,True,"San Francisco,94103",https://files.bikeindex.org/uploads/Pu/28997/small_trek74.jpg,2013 Trek 7.4 FX,2013.0,94103,2015
32688,32688,2015-07-13 06:00:00,['Black'],Steamroller,46094,False,https://files.bikeindex.org/uploads/Pu/25241/large_IMG_1338.JPG,Surly,M100922,True,"San Francisco,CA,94103",https://files.bikeindex.org/uploads/Pu/25241/small_IMG_1338.JPG,2012 Surly Steamroller,2012.0,94103,2015
32690,32690,2015-07-13 06:00:00,['Black'],,51102,False,https://files.bikeindex.org/uploads/Pu/28904/large_IMAG0048.jpg,Cannondale,FM17013,True,"San Francisco,CA,94107",https://files.bikeindex.org/uploads/Pu/28904/small_IMAG0048.jpg,2014 Cannondale,2014.0,94107,2015
32694,32694,2015-07-13 06:00:00,"['Red', 'White']",FCR 3 W 06,51111,False,,Giant,G2603947,True,San Francisco,,2015 Giant FCR 3 W 06,2015.0,,2015
32732,32732,2015-07-12 06:00:00,['Teal'],Viale Abruzzi,51086,False,https://files.bikeindex.org/uploads/Pu/28894/large_download.jpg,Bianchi,wkb1834498,True,"San Francisco,94123",https://files.bikeindex.org/uploads/Pu/28894/small_download.jpg,2013 Bianchi Viale Abruzzi,2013.0,94123,2015
32740,32740,2015-07-11 06:00:00,"['Silver, gray or bare metal']",Wahoo Disc,50981,True,https://bikebook.s3.amazonaws.com/uploads/Fr/1495/WahooDisc.jpg,Gary Fisher,absent,True,"San Francisco,94122",https://bikebook.s3.amazonaws.com/uploads/Fr/1495/small_WahooDisc.jpg,2010 Gary Fisher Wahoo Disc,2010.0,94122,2015
32741,32741,2015-07-11 06:00:00,['Black'],Carbine 275,51028,False,,Intense,YTINF141887,True,"San Francisco,94117",,2015 Intense Carbine 275,2015.0,94117,2015
32743,32743,2015-07-11 06:00:00,"['Blue', 'Blue']",Attitude ,51965,False,,Klein Bikes,absent,True,"Santa Rosa,CA,95404",,Klein Bikes Attitude,,95404,2015
32746,32746,2015-07-11 06:00:00,['Black'],Trail 5,51010,False,https://files.bikeindex.org/uploads/Pu/28867/large_Cannondale1.jpg,Cannondale,010K01620,True,"San Francisco,94103",https://files.bikeindex.org/uploads/Pu/28867/small_Cannondale1.jpg,2011 Cannondale Trail 5,2011.0,94103,2015
32758,32758,2015-07-11 06:00:00,['Blue'],Axis,51022,False,,Bianchi,H5H000788,True,"San Francisco,CA,94117",,2006 Bianchi Axis,2006.0,94117,2015
32759,32759,2015-07-11 06:00:00,['Red'],Chameleon,51024,False,,Santa Cruz,S05060277,True,"San Francisco,94117",,2006 Santa Cruz Chameleon,2006.0,94117,2015
32768,32768,2015-07-10 06:00:00,['Blue'],570,34913,False,https://files.bikeindex.org/uploads/Pu/16646/large_Scattante570.jpeg,Scattante,IAS0040294,True,"San Francisco,CA,94107",https://files.bikeindex.org/uploads/Pu/16646/small_Scattante570.jpeg,2009 Scattante 570,2009.0,94107,2015
32769,32769,2015-07-10 06:00:00,"['Black', 'Green']",Ripley,51013,False,https://files.bikeindex.org/uploads/Pu/28860/large_IMG_0454.JPG,Ibis,absent,True,"San Francisco,94017",https://files.bikeindex.org/uploads/Pu/28860/small_IMG_0454.JPG,2014 Ibis Ripley,2014.0,94017,2015
32776,32776,2015-07-10 06:00:00,['Blue'],Sprint,50822,False,https://files.bikeindex.org/uploads/Pu/28662/large_schwinn_bike.jpg,Schwinn,absent,True,"San Francisco, 94105",https://files.bikeindex.org/uploads/Pu/28662/small_schwinn_bike.jpg,1977 Schwinn Sprint,1977.0,94105,2015
32778,32778,2015-07-10 06:00:00,['Black'],Allez ,50809,False,,Specialized,wud092304996e,True,"San Francisco,CA",,2010 Specialized Allez,2010.0,,2015
32784,32784,2015-07-09 06:00:00,['Teal'],Talera,51106,False,https://files.bikeindex.org/uploads/Pu/28910/large_2015-04-24_12.43.11.jpg,GT Bicycles,absent,True,"San Francisco,94114",https://files.bikeindex.org/uploads/Pu/28910/small_2015-04-24_12.43.11.jpg,GT Bicycles Talera,,94114,2015
32785,32785,2015-07-09 06:00:00,['Blue'],Hardtail,50862,False,,K2,absent,True,"Chico,CA,95928",,2008 K2 Hardtail,2008.0,95928,2015
32789,32789,2015-07-09 06:00:00,['White'],Sirrus Sport,50766,False,https://files.bikeindex.org/uploads/Pu/32054/large_image.jpg,Specialized,p6j610040,True,"Oakland,CA",https://files.bikeindex.org/uploads/Pu/32054/small_image.jpg,Specialized Sirrus Sport,,,2015
32797,32797,2015-07-09 06:00:00,['Black'],Quartz Ultegra,52142,False,,BH Bikes,XDS490H12573KST,True,"San Francisco,94118",,2013 BH Bikes Quartz Ultegra,2013.0,94118,2015
32801,32801,2015-07-09 06:00:00,['Blue'],Hardtail,50862,False,,K2,absent,True,"Chico,CA,95928",,2008 K2 Hardtail,2008.0,95928,2015
32809,32809,2015-07-09 06:00:00,['Black'],Quartz Ultegra,52142,False,,BH Bikes,XDS490H12573KST,True,"San Francisco,94118",,2013 BH Bikes Quartz Ultegra,2013.0,94118,2015
32810,32810,2015-07-09 06:00:00,['White'],Sirrus Sport,50766,False,https://files.bikeindex.org/uploads/Pu/32054/large_image.jpg,Specialized,p6j610040,True,"Oakland,CA",https://files.bikeindex.org/uploads/Pu/32054/small_image.jpg,Specialized Sirrus Sport,,,2015
32821,32821,2015-07-08 06:00:00,['Green'],Disc Trucker,51973,False,,Surly,MIZ067689,True,"San Francisco,94143",,Surly Disc Trucker,,94143,2015
32833,32833,2015-07-08 06:00:00,['Red'],Sportif 1.5 C,50217,True,https://bikebook.s3.amazonaws.com/uploads/Fr/6487/sportif-15-c-main-photo-large.jpg,Fuji,FJ038IC0824J,True,"San Francisco,94104",https://bikebook.s3.amazonaws.com/uploads/Fr/6487/small_sportif-15-c-main-photo-large.jpg,2013 Fuji Sportif 1.5 C,2013.0,94104,2015
